"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y45-54","2022",7.084,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y55-64","2022",7.206,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_YGE65","2022",3.14,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_YGE15","2022",6.948,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y15-24","2022",8.443,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y25-34","2022",9.03,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y35-44","2022",6.576,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y45-54","2022",5.324,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y55-64","2022",4.353,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_YGE65","2022",1.132,"U",,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_YGE15","2021",8.543,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_Y15-24","2021",11.181,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_YGE25","2021",8.322,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_YGE15","2021",8.722,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_Y15-24","2021",11.613,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_YGE25","2021",8.477,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_YGE15","2021",7.539,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_Y15-24","2021",8.584,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_YGE25","2021",7.457,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_YGE15","2021",8.543,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y15-24","2021",11.181,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y25-54","2021",8.58,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y55-64","2021",6.847,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_YGE65","2021",4.162,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_YGE15","2021",8.722,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y15-24","2021",11.613,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y25-54","2021",8.736,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y55-64","2021",7.146,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_YGE65","2021",4.37,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_YGE15","2021",7.539,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y15-24","2021",8.584,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y25-54","2021",7.749,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y55-64","2021",4.196,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_YGE65","2021",2.115,"U",,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_YGE15","2021",8.543,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y15-24","2021",11.181,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y25-34","2021",9.662,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y35-44","2021",8.37,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y45-54","2021",7.611,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y55-64","2021",6.847,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_YGE65","2021",4.162,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_YGE15","2021",8.722,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y15-24","2021",11.613,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y25-34","2021",9.682,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y35-44","2021",8.499,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y45-54","2021",7.988,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y55-64","2021",7.146,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_YGE65","2021",4.37,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_YGE15","2021",7.539,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y15-24","2021",8.584,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y25-34","2021",9.555,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y35-44","2021",7.703,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y45-54","2021",5.46,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y55-64","2021",4.196,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_YGE65","2021",2.115,"U",,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_YGE15","2020",9.246,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_Y15-24","2020",11.505,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_YGE25","2020",9.054,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_YGE15","2020",9.348,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_Y15-24","2020",11.807,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_YGE25","2020",9.134,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_YGE15","2020",8.705,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_Y15-24","2020",9.687,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_YGE25","2020",8.63,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_YGE15","2020",9.246,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y15-24","2020",11.505,,,,"R1:3513"
"IRN","BA:675","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y25-54","2020",9.335,,,,"R1:3513"
